,count,hate_speech,offensive_language,neither,class,tweet
23117,3,0,3,0,1,What's really funny bout this pic is I'm sure they believe them hoes is bad &#128514;&#128514;&#128514;&#128514; http://t.co/15R8WoqXHd
23118,3,0,2,1,1,What's retarded is that I actually love my job and have a really weird passion for it.
23119,3,2,1,0,0,What's so good about Prom? All I see is another faggot ass High School dance.
23120,3,0,3,0,1,What's that makeup called on your cheeks? I call it bitch spots lmao
23121,6,0,6,0,1,"What's this #picslip shit? If your posting a pic. IT'S NOT A SLIP!
Don't flatter yourself. *stupid ass bitches!"
23122,3,0,3,0,1,What's this bitch look like y'all &#8220;@pearlblueyes: add me on your stupid chapsnat::::pearlblueyes http://t.co/rASlFXof5d&#8221;
23123,3,1,2,0,1,What's this bitch retarded? GIVE ME BACK MY 16 DOLLARS &#8220;@AmandaBynes: Every time I meet somebody I assume I'll never meet them again&#8221;
23124,3,2,1,0,0,What's up faggots bet y'all thought you'd seen the last of me
23125,3,0,3,0,1,What's up with all these bitches in bed clothes...? Walking the streets like that shit is cute.
23126,3,2,1,0,0,What's worse than #Ebola ? The F-ing retards trying to make it a race issue. Al Sharpton has caused more American death than ebola.
23127,3,0,2,1,1,What's worse than jury duty is the confirmation you get while serving that the general public is retarded.
23128,3,0,3,0,1,Whatever I'm going to concert today!..I cant be a little bitch right now
23129,3,0,3,0,1,"Whatever happens, I won't let racism become a big trend again. I refuse. Over my fuckin dead body bitches, I'm mixed I can't be racist"
23130,3,0,3,0,1,Whats wrong w/ this marie hibben bitch..
23131,3,0,3,0,1,Whats wrong with this bitch
23132,3,0,3,0,1,When @Drake got your ex bitch &amp; the one you tryna move on w/ it's time to call &amp; give it a up
23133,3,0,0,3,2,When Charlie tries to walk into my room and it can't remember if I locked the door or not http://t.co/FrTigzzPQf
23134,3,0,3,0,1,"When Chief Keef said ""I aint done turning up bitch!"" http://t.co/bx2mXV2osO"
23135,3,1,2,0,1,When I be seein y&#8217;all runnin back and forf to woyke and shit I be thankin Jesus I is colored
23136,3,0,3,0,1,"When I be that pussy, I be calling you my Bitch."
23137,3,0,3,0,1,"When I call bitch, you come."
23138,3,0,3,0,1,"When I die
Throw a couple bad bitches in my casket"
23139,3,0,3,0,1,When I see a fine bitch I don't get excited
23140,3,0,3,0,1,When I step off in da club niggas give me daps and hugs hoes swinging dey eye ik one thing right they wanna fuck
23141,3,0,3,0,1,When I wanna nut an she wanna nut at the same time I'm Peyton Manning this bitch audible OMHA
23142,3,0,3,0,1,When I was 16 &amp; me my homies used to go to the mall to pull hoes. I'd be at home later that night like.... http://t.co/zq8UtPLYFK
23143,3,0,3,0,1,When I was in 6th grade it was a lil bitch at my school in 5th and she was pregnant like wtf I barely new what pussy looked like that young
23144,7,0,7,0,1,When I was in HS we had a dance team and then we had the steppers them hoes was ghetto as shit but they kept the pep rally hyped
23145,3,0,3,0,1,When I'm a relationship I'm erasing twitter cuz it's to many bitches that are accessible. I gotta the hormones of a 13 year old home alone
23146,3,1,2,0,1,When Jake was mad happy and hugged muscle faced Renee Russo at the end of 1 I was like yeah them bitches bout to win it all!!!
23147,3,0,3,0,1,"When Lil Wayne said ""why give a bitch your heart when she'd rather have a purse"" http://t.co/CKRzrWVFz0"
23148,3,0,0,3,2,When Robinson Cano left the Yankees they were selling his jersey for $25. When Aaron Hernandez went to jail they sold his for $10.
23149,3,1,2,0,1,When Stoni isn't doing his faggot gook speak he's actually funny
23150,3,0,3,0,1,When a bitch I don't like laugh at my joke http://t.co/9Veupu85Wj
23151,3,0,3,0,1,When a bitch all in ya mans face in public http://t.co/KXmi85GQP2
23152,3,0,3,0,1,When a chicks head is weak I just close my eyes and imagine me giving a bad bitch like Zoe Saldana back shots so I can get my nut off
23153,3,0,3,0,1,When a fat bitch want you and a skinny bitch can't cook nothin for you &#128514;&#128514;&#128514; these hoes ain't hungry &#128514;&#128514;
23154,3,0,3,0,1,When a girl asks me if I eat pussy... At first I don't even cause that's just a stupid question in itself
23155,3,1,2,0,1,"When a girl tried to argue with me whilst I was drunk, ""hes not done..."" ""you shut the fuck up bitch!"" im a nasty cunt whilst drunk #sarry"
23156,3,0,2,1,1,When a hoe go back to her roots
23157,3,0,3,0,1,When a hoe tryna get at you while ya girl is looking http://t.co/Ihlzw7njke
23158,3,1,2,0,1,When a niggah think he gon come in-between me and my bestf &#128514;&#128514;&#128514;&#128514; I'll fuck you and her up &#128514;&#128076;
23159,3,2,1,0,0,When a pussy nigga socks you and doesn't knock you out.
23160,6,0,6,0,1,When a real niggah want you
23161,3,0,3,0,1,When a super bad bitch walk past u and u can't help but stare http://t.co/64Iwjvx2xE
23162,3,0,0,3,2,"When all else fails, blast bare nips"
23163,6,1,5,0,1,"When bae dodges hoes cause he only want you &#128525;&#128553;

&#128514;&#128514; http://t.co/bLYYoLtP0k"
23164,3,0,3,0,1,When bae say she goin to the club with her girls I be outside that bitch at 2am like... http://t.co/yJowfMziKf
23165,3,1,2,0,1,When bitches I work with are on there period ...
23166,3,0,3,0,1,When bitches in the library start acting up http://t.co/x1qGfTkB4O
23167,3,1,2,0,1,"When bitches know they feeling stupid, they keep there sentences short."
23168,3,0,3,0,1,"When bitches say ""I want to cuddle."" It real is them speaking in code saying they want the D"
23169,3,0,3,0,1,When bitches you don't like talk to you at work. #workproblems #workflow #byebitch https://t.co/gqZuNhCVd3
23170,3,1,0,2,2,When did Miley turn ghetto?
23171,3,1,2,0,1,"When did gum get so soft, you sons of bitches."
23172,3,0,1,2,2,When did it become cool to ne stupid? This teabagger debate is slim on facts at best.
23173,3,0,3,0,1,When ever you dog hoes really bad you end up w/ a girlfriend ...
23174,3,0,3,0,1,When ex girl friends get fat. That's god saying hey man.. You're welcome lmfao &#128514;&#128557; big ole bitch
23175,3,0,3,0,1,"When girls say like ohh I'm so ugly, like bitch you ain't fishing for compliments you're like deep sea diving, fuck!"
23176,3,0,3,0,1,When guys are more sentimental than most girls like man up pussy &#128530;&#128583;&#128581;
23177,3,0,2,1,1,When guys throw stupid bitch fits its like whyyyyy? Grow some balls please. I have bigger balls than you.
23178,3,0,3,0,1,When her pussy doesn't taste like pineapples http://t.co/tWpg0XXwbB
23179,3,0,3,0,1,When her pussy stank RT @BasedGodTobi: When yo girl says she&#8217;s gonna let you hit tonight http://t.co/bF8BGCAoEI http://t.co/G4k2DZ4WsV
23180,3,0,3,0,1,When hoes be sayin they sexually frustrated or need some dick http://t.co/UaVDkZBAut
23181,3,1,2,0,1,When hoes think I got sucker nigga written across my forehead...
23182,3,0,3,0,1,When i bitch fuck my hologram doe
23183,3,0,3,0,1,When i die bitch fuck my hologram doe* there taylor
23184,3,1,2,0,1,When i die throw a couple bad bitches in my casket
23185,3,0,3,0,1,When i die throw a couple bad bitches in my casket..
23186,3,0,3,0,1,When i see a SUPER bad bitch and she happen to be from my city i just feel the need to shoot my shot.
23187,3,0,3,0,1,When it come to bitches.... niggas will get dirty
23188,6,3,1,2,0,"When it rains it's good ""go to the mall weather"" all the coons be at home"
23189,3,0,3,0,1,When it start raining bitches always wana get fucked bitch take a nap
23190,6,0,6,0,1,When it start thundering bitches be like I wana cuddle naw bitch you just wana excuse to suck a dick you and MiMi sit tf down in a corner
23191,3,0,3,0,1,When its hot i wear whatever lol shit if could come out this bitch in briefs i would
23192,3,0,3,0,1,When jake from State Farm keep calling yo bitch but yall got progressive http://t.co/dnb0q5phVk
23193,3,0,3,0,1,When lifes got ya down you just gotta get back up and pimp slap that hoe!!!!!
23194,3,0,3,0,1,When mfs tell you who you talk to and it ain't true..like no bitch!
23195,3,1,2,0,1,"When my friends are roastin my other friends and idk who to roast I'm just like wait ""who are your true nigs""&#128527;always da clan&#128111;&#128109;&#128129;"
23196,3,1,2,0,1,When my right hand get out niggas gon remember why we tru loyal pussy
23197,3,0,3,0,1,When my teacher says basic algebra I think of basic bitches&#128514;&#128514;
23198,3,0,3,0,1,"When nigga/bitch lose in a fight they favorite line is ""he/she only "" &#128514;"
23199,3,0,2,1,1,When niggas gimme their mixtape and it's trash #YEET #Fatality https://t.co/i3drCdIvN8
23200,3,1,2,0,1,When niggas say they like Latinas they don't mean you fat bitches that smell like fajitas
23201,3,0,3,0,1,"When niggas wanna cheat they start an argument with their girl... ""bitch i told you i hate ketchup on my hotdogs, fuck this im out"""
23202,3,0,3,0,1,When people igg my text they get aired out in my head all types of bitches an dickheads &#128514;
23203,3,0,1,2,2,"When people label their name on there ghetto nano&lt;&lt;&lt;&lt;&lt; 

@StephyRae7"
23204,3,0,1,2,2,"When people really think I'm Asian I get offended,
Even though I make fun of my gook self"
23205,3,0,3,0,1,"When people tailgate, then pass you up, and look lol I just wave like hi bitch yeah I see you do I care fuck no pass me up"
23206,3,0,3,0,1,When ratchet bitches find out the club ain't 10$ to get in https://t.co/GeJUIY1XG0
23207,3,0,3,0,1,When see u an oldhead rocking a Bruce Lee top with a durag on in the park randomly giving a group of street niggas a ghetto karate class
23208,3,0,3,0,1,When she wit me got yo bitch open
23209,3,0,3,0,1,When she's a straight up hoe but doesn't suck dick.
23210,3,0,3,0,1,"When somebody ask ""where da hoes at"" universal answer is ""shit u got em"""
23211,3,1,2,0,1,When that dyke almost came for me when i didn't send for her &lt;&lt;&lt;&lt;
23212,3,0,3,0,1,When the baddest bitch in school walk by http://t.co/5REizTQ2lS
23213,3,1,2,0,1,"When the bitch playes with your emotions, an won't let you date. That's the moment where i wanna kick her straight in the vagina."
23214,3,0,3,0,1,"When the day goes bad just tell yourself ""were the pussy at!"" &#128514;"
23215,3,0,3,0,1,When the ghost picks u up after u dive in the pussy http://t.co/vBD4zHJROF
23216,3,0,3,0,1,When the pussy stank @MariekieBarone &#128514;&#128514;&#128514;&#128514;&#128514; http://t.co/X5LIVg2b0q
23217,3,0,3,0,1,When the teachers aid trys acting like she's the teacher... bitch please
23218,3,0,2,1,1,"When they bitch about ""carbon emissions"" tell them to stop breathing because exhaling adds carbon dioxide to the atmosphere..."
23219,3,0,3,0,1,When things don't go my way I'm a total bitch.&#128129;
23220,3,0,0,3,2,When this test is over today I'm making a pan of brownies. I'm going to lay in bed all day &amp; eat them until my heart is content. &#128524;
23221,6,0,6,0,1,"When u hitting it from the back u gotta call her ""bitch"" they love that but don't u dare call em ""slut"""
23222,3,1,2,0,1,"When u see that bitch in 5 months like"" yea im having a boy ! "" bitch u was twerking on dicc on vday #weknow"
23223,3,0,3,0,1,When was a hoe ever supposed to be loyal. I mean it wouldnt make em a hoe they'd be another housewife
23224,3,0,0,3,2,When will Joe stop telling PBO how to do his job? You couldn't even keep a job in #teabagger Florida. #morningjoe
23226,3,0,2,1,1,When women are so proud that they don't like to cook &amp; clean bitch stop being lazy.. It's not cute
23227,3,0,3,0,1,When you ain't had pussy in a hot minute... http://t.co/tP05IA7JbX
23228,3,1,2,0,1,When you catch yo bitch sending nudes to another nigga...
23229,3,1,0,2,2,When you colored every day is Sunday
23230,3,0,3,0,1,"When you give somebody that ""bitch"" look"
23231,3,0,3,0,1,When you gotta boomin ass voice all you have to do is look at bitches and scream NOW. Den ya in da pussy
23232,6,0,6,0,1,"When you have everything they want &amp; you're doing everything they can't, bitches are going to talk shit. Don't let them stop your shine"
23233,3,0,3,0,1,When you hear ya homie with no hoes lying https://t.co/MpHQak2QEg
23234,3,0,3,0,1,When you know for a fact you got a woman who loves you other bitches don't even matter.
23235,3,0,3,0,1,"When you realize how curiosity is a bitch. An should of let the unknown stay, unknown. #CuriosityKilledMe"
23236,3,0,3,0,1,When you see @MARGIEFAYE about to fight a bitch .... http://t.co/KZoNqkfVtB
23237,3,0,3,0,1,When you see a fat bitch wearing leggings and a belly shirt http://t.co/mN4ZFw3P5G
23238,3,1,2,0,1,When you see kids being bad &amp; their parents just standing there &amp; you look @ em like bitch you ain't gon do somethin? http://t.co/1B822azXiQ
23239,3,0,3,0,1,When you tell a dark skin bitch to send you some sexy shit http://t.co/f5RUR3RkLU
23240,3,1,2,0,1,When you told ya Homie she was a hoe but he still wifed it &#8220;@Lurk_God: Caption this http://t.co/rgbqEsSSHA&#8221;
23241,3,0,3,0,1,When you're grinding with a bitch and she's knocking you over with the booty http://t.co/UAyeF5mb0p
23242,3,1,2,0,1,When your nigga passes you a hoe http://t.co/ItusP1WVoI
23243,3,0,3,0,1,When your side bitch won't leave http://t.co/Gw00BnBzQr
23244,3,0,3,0,1,Whenever I came to school fresh I took hella bathroom breaks just so the hoes could check me out &#128514;
23245,3,0,1,2,2,"Whenever I see a pic captioned
""Soft ghetto"" I log off for 25 minutes"
23246,3,0,3,0,1,Whenever you need your hoe protected on social media or anywhere in the world? Please contact @JPERZELL and he'll fight for that hoe.
23247,3,1,2,0,1,"Where Is VRSL, that nigger owes me 10 bucks"
23248,6,0,6,0,1,Where a prego bitch when I need one I have no milk an a whole box of cinnamon toast crunch man
23249,3,1,2,0,1,Where all the 2nd string bitches at?
23250,3,0,3,0,1,Where are all those whiny bitches when Kris left? How come Lulu ain't gettin shit?
23251,3,0,3,0,1,Where is @StephyRae7 ... I miss that bitch.
23252,3,0,3,0,1,Where my bitches at Mann
23253,3,0,3,0,1,Where tf this bitch in the pink from? &#128514; this hoe pointless
23254,3,0,3,0,1,"Where the bad bitches at? And by ""Bad Bitches"", I mean ""tacos""."
23255,3,0,3,0,1,Where the bad bitches? Huh? Where ya hiding? *Kanye voice*
23256,3,0,3,0,1,Where the fair and reasonable women at? Not these self righteous I deserve the world without working for it Cuz I got a pussy bitches.
23257,3,0,3,0,1,Where the girls at say happy birthday to me i need bitches on bitches like i got stacks on stacks
23258,6,0,6,0,1,Where the hoes at ? We looking for the hoes AYEEE
23259,6,1,5,0,1,Where the hoes at...
23260,3,0,3,0,1,Where this brolic bitch at ? Lol http://t.co/c0ooYDnq4M
23261,3,0,2,1,1,Where this hoe Benga at
23262,3,0,0,3,2,Where would me life be without God and @levimitchell.....seriously I'd probably be living In a trash can haha!&#128514;
23263,3,0,3,0,1,Where ya titties lil bitch?
23264,3,0,3,0,1,Where's all my bitches....where did they goooo?
23265,3,0,3,0,1,"Where's my money, bitch?"
23266,3,0,1,2,2,Where's the part where Fat Amy goes err wop wobn wefo? #thingspeoplesay @FatAmyPost
23267,3,0,3,0,1,Where's the pic of her standing again &#8220;@ArlisDoNotChill: This bitch looks like Voltorb http://t.co/7cWAtskJwC&#8221;
23268,6,0,6,0,1,Where's this bitches parents tho. Go home you thot.
23269,3,0,1,2,2,Which expendable player can we put in with the sole objective of breaking Beverley's jaw?
23270,6,1,5,0,1,Which mean you hoes too STUPID ion want it around me #youhavejustbeenBLOCKED &#128679;
23271,3,1,2,0,1,"Which one .. Corey or Cory.. Or both &#128514;&#128514;&#8220;@illmatic_kid: ""He's half retarded""&#8221;"
23272,3,1,2,0,1,Which one of you hoes then downloaded that JailMail app....
23273,3,0,0,3,2,"Whipped cream &#9829;,&#9829; #endlesslove"
23274,3,0,0,3,2,Whipped http://t.co/EFSVjPqrwq
23275,3,0,0,3,2,Whipped out some french in front of some babes at the post office. #winning
23276,3,1,2,0,1,White bitches be lovin da colored men
23277,3,3,0,0,0,White bus drivers are all white trash. #LosAngeles
23278,3,0,1,2,2,"White kids, black kids, yellow kids hell even purple kids, if you carry yourselves like Daniel #Geale you will go far. #GealeMundine2"
23279,3,1,2,0,1,White people always gave yellow ass teeth
23280,3,0,2,1,1,White trash bash &#128540;&#127867; http://t.co/wXVVTEM0Fc
23281,3,2,1,0,0,White trash have taken over every charity organization in the US.
23282,3,3,0,0,0,White trash okies don't count as real white people. To count as a white person you have to count a person. Okies aren't people.
23283,3,0,3,0,1,Who da fuck is yo? Idk nigguh
23284,6,0,6,0,1,Who doesn't want a bad bitch?
23285,3,0,3,0,1,Who ever did the beat on that Wayne by Chief that bitch a banger @ChiefKeef #FreeWop #FreeSlick
23286,3,0,3,0,1,Who fukn wit @Rocko4Real for real for real .. Dat nicca be riding!!
23287,3,1,0,2,2,"Who is John Hanson? A ""Black"" Man, A Moor, John Hanson
was the First President of the United States! George... http://t.co/rpSeqjD3"
23288,3,1,2,0,1,"Who is that pink hat guy, Cody? Caleb? Either way he is a over emotional bitch. #BB16"
23289,3,0,0,3,2,Who needs an alarm when you have the worlds most annoying bird outside your window?!??
